/usr/sbin/mysqld, Version: 8.0.32 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2024-06-26T15:22:03.712275Z	    0 Execute	CREATE TABLE performance_schema.innodb_redo_log_files(
`FILE_ID` BIGINT NOT NULL COMMENT 'Id of the file.',
`FILE_NAME` VARCHAR(2000) NOT NULL COMMENT 'Path to the file.',
`START_LSN` BIGINT NOT NULL COMMENT 'LSN of the first block in the file.',
`END_LSN` BIGINT NOT NULL COMMENT 'LSN after the last block in the file.',
`SIZE_IN_BYTES` BIGINT NOT NULL COMMENT 'Size of the file (in bytes).',
`IS_FULL` TINYINT NOT NULL COMMENT '1 iff file has no free space inside.',
`CONSUMER_LEVEL` INT NOT NULL COMMENT 'All redo log consumers registered on smaller levels than this value, have already consumed this file.'
)engine = 'performance_schema'
2024-06-26T15:22:43.467302Z	   21 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.468858Z	   21 Query	SET character_set_results = NULL
2024-06-26T15:22:43.469888Z	   21 Query	SET autocommit=1
2024-06-26T15:22:43.470938Z	   21 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.494862Z	   22 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.496025Z	   22 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.497498Z	   22 Query	SET character_set_results = NULL
2024-06-26T15:22:43.498501Z	   22 Query	SET autocommit=1
2024-06-26T15:22:43.499946Z	   22 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.521373Z	   23 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.522615Z	   23 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.524008Z	   23 Query	SET character_set_results = NULL
2024-06-26T15:22:43.525285Z	   23 Query	SET autocommit=1
2024-06-26T15:22:43.526378Z	   23 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.550842Z	   24 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.552139Z	   24 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.554046Z	   24 Query	SET character_set_results = NULL
2024-06-26T15:22:43.555234Z	   24 Query	SET autocommit=1
2024-06-26T15:22:43.556925Z	   24 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.576895Z	   25 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.578367Z	   25 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.580402Z	   25 Query	SET character_set_results = NULL
2024-06-26T15:22:43.581973Z	   25 Query	SET autocommit=1
2024-06-26T15:22:43.583541Z	   25 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.606546Z	   26 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.607795Z	   26 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.609177Z	   26 Query	SET character_set_results = NULL
2024-06-26T15:22:43.610296Z	   26 Query	SET autocommit=1
2024-06-26T15:22:43.611684Z	   26 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.634338Z	   27 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:43.636003Z	   27 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:43.637604Z	   27 Query	SET character_set_results = NULL
2024-06-26T15:22:43.638917Z	   27 Query	SET autocommit=1
2024-06-26T15:22:43.639964Z	   27 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:43.710495Z	   18 Query	SELECT WORD FROM INFORMATION_SCHEMA.KEYWORDS WHERE RESERVED=1 ORDER BY WORD
2024-06-26T15:22:43.739165Z	   18 Query	SELECT @@character_set_database, @@sql_mode
2024-06-26T15:22:44.247902Z	   18 Query	SELECT version()
2024-06-26T15:22:44.253449Z	   18 Query	select VARIABLE_VALUE from performance_schema.global_variables where variable_name = 'pxc_strict_mode'
2024-06-26T15:22:44.258848Z	   18 Query	SELECT @@GLOBAL.ENFORCE_GTID_CONSISTENCY
2024-06-26T15:22:44.261665Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.262770Z	   18 Query	SELECT variable_name FROM performance_schema.user_variables_by_thread WHERE variable_value IS NOT NULL
2024-06-26T15:22:44.283715Z	   18 Query	SELECT @@foreign_key_checks
2024-06-26T15:22:44.285508Z	   18 Query	SELECT @@sql_safe_updates
2024-06-26T15:22:44.287141Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.289670Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.291062Z	   18 Query	SELECT SUBSTRING_INDEX(USER(),'@',1)
2024-06-26T15:22:44.294698Z	   18 Query	SELECT version()
2024-06-26T15:22:44.302340Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.304441Z	   18 Query	USE `blog`
2024-06-26T15:22:44.306168Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.307823Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.311625Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > -1 ORDER BY `installed_rank`
2024-06-26T15:22:44.325464Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.326771Z	   18 Query	commit
2024-06-26T15:22:44.328179Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.330849Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.334001Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.335634Z	   18 Query	SELECT event_name FROM information_schema.events WHERE event_schema='blog'
2024-06-26T15:22:44.340591Z	   18 Query	SELECT routine_name as 'N', routine_type as 'T' FROM information_schema.routines WHERE routine_schema='blog'
2024-06-26T15:22:44.351319Z	   18 Query	SELECT table_name FROM information_schema.views WHERE table_schema='blog'
2024-06-26T15:22:44.354063Z	   18 Query	SET FOREIGN_KEY_CHECKS = 0
2024-06-26T15:22:44.355205Z	   18 Query	SELECT table_name FROM information_schema.tables WHERE table_schema='blog' AND table_type IN ('BASE TABLE', 'SYSTEM VERSIONED')
2024-06-26T15:22:44.358644Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.359786Z	   18 Query	DROP TABLE `blog`.`categories`
2024-06-26T15:22:44.385359Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.386881Z	   18 Query	DROP TABLE `blog`.`migrations`
2024-06-26T15:22:44.404237Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.405347Z	   18 Query	DROP TABLE `blog`.`posts`
2024-06-26T15:22:44.422955Z	   18 Query	SET FOREIGN_KEY_CHECKS = 1
2024-06-26T15:22:44.423794Z	   18 Query	SELECT table_name FROM information_schema.tables WHERE table_schema='blog' AND table_type='SEQUENCE'
2024-06-26T15:22:44.426370Z	   18 Query	commit
2024-06-26T15:22:44.427748Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.429286Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.430837Z	   18 Query	SELECT event_name FROM information_schema.events WHERE event_schema='blog'
2024-06-26T15:22:44.433722Z	   18 Query	SELECT routine_name as 'N', routine_type as 'T' FROM information_schema.routines WHERE routine_schema='blog'
2024-06-26T15:22:44.436411Z	   18 Query	SELECT table_name FROM information_schema.views WHERE table_schema='blog'
2024-06-26T15:22:44.438938Z	   18 Query	SET FOREIGN_KEY_CHECKS = 0
2024-06-26T15:22:44.440222Z	   18 Query	SELECT table_name FROM information_schema.tables WHERE table_schema='blog' AND table_type IN ('BASE TABLE', 'SYSTEM VERSIONED')
2024-06-26T15:22:44.442724Z	   18 Query	SET FOREIGN_KEY_CHECKS = 1
2024-06-26T15:22:44.443958Z	   18 Query	SELECT table_name FROM information_schema.tables WHERE table_schema='blog' AND table_type='SEQUENCE'
2024-06-26T15:22:44.445932Z	   18 Query	commit
2024-06-26T15:22:44.446745Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.448096Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.448969Z	   18 Query	commit
2024-06-26T15:22:44.449658Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.451054Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.452110Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.452921Z	   18 Query	USE `blog`
2024-06-26T15:22:44.453636Z	   18 Query	commit
2024-06-26T15:22:44.454262Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.454937Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.457618Z	   18 Query	SELECT version()
2024-06-26T15:22:44.458988Z	   18 Query	select VARIABLE_VALUE from performance_schema.global_variables where variable_name = 'pxc_strict_mode'
2024-06-26T15:22:44.462870Z	   18 Query	SELECT @@GLOBAL.ENFORCE_GTID_CONSISTENCY
2024-06-26T15:22:44.464054Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.465203Z	   18 Query	SELECT variable_name FROM performance_schema.user_variables_by_thread WHERE variable_value IS NOT NULL
2024-06-26T15:22:44.466592Z	   18 Query	SELECT @@foreign_key_checks
2024-06-26T15:22:44.467677Z	   18 Query	SELECT @@sql_safe_updates
2024-06-26T15:22:44.468743Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.469652Z	   18 Query	SELECT DATABASE()
2024-06-26T15:22:44.470577Z	   18 Query	SELECT SUBSTRING_INDEX(USER(),'@',1)
2024-06-26T15:22:44.471503Z	   18 Query	SELECT version()
2024-06-26T15:22:44.474223Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.475776Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.489669Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.491043Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.494451Z	   18 Query	commit
2024-06-26T15:22:44.495266Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.497220Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.498065Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.500122Z	   18 Query	commit
2024-06-26T15:22:44.501153Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.502162Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.503213Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.505008Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.507680Z	   18 Query	SELECT SUM(found) FROM ((SELECT 1 as found FROM information_schema.tables WHERE table_schema='blog') UNION ALL (SELECT 1 as found FROM information_schema.views WHERE table_schema='blog' LIMIT 1) UNION ALL (SELECT 1 as found FROM information_schema.table_constraints WHERE table_schema='blog' LIMIT 1) UNION ALL (SELECT 1 as found FROM information_schema.triggers WHERE event_object_schema='blog'  LIMIT 1) UNION ALL (SELECT 1 as found FROM information_schema.routines WHERE routine_schema='blog' LIMIT 1) UNION ALL (SELECT 1 as found FROM information_schema.events WHERE event_schema='blog' LIMIT 1)) as all_found
2024-06-26T15:22:44.518830Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.520469Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.521945Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.524942Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.537761Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.539485Z	   18 Query	CREATE TABLE `blog`.`migrations` (
    `installed_rank` INT NOT NULL,
    `version` VARCHAR(50),
    `description` VARCHAR(200) NOT NULL,
    `type` VARCHAR(20) NOT NULL,
    `script` VARCHAR(1000) NOT NULL,
    `checksum` INT,
    `installed_by` VARCHAR(100) NOT NULL,
    `installed_on` TIMESTAMP NOT NULL DEFAULT CURRENT_TIMESTAMP,
    `execution_time` INT NOT NULL,
    `success` BOOL NOT NULL,
    CONSTRAINT `migrations_pk` PRIMARY KEY (`installed_rank`)
) ENGINE=InnoDB
2024-06-26T15:22:44.560297Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.561366Z	   18 Query	CREATE INDEX `migrations_s_idx` ON `blog`.`migrations` (`success`)
2024-06-26T15:22:44.587111Z	   18 Query	commit
2024-06-26T15:22:44.588556Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.590464Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.592860Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.595188Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.599179Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.600848Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.603184Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.605387Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.609151Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > -1 ORDER BY `installed_rank`
2024-06-26T15:22:44.615847Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.617678Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.618903Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.620703Z	   18 Query	USE `blog`
2024-06-26T15:22:44.622370Z	   18 Query	SELECT version()
2024-06-26T15:22:44.624833Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.626059Z	   18 Query	CREATE TABLE categories (
    name VARCHAR(127) PRIMARY KEY,
    description VARCHAR(1023) NOT NULL
)
2024-06-26T15:22:44.652345Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.653369Z	   18 Query	INSERT INTO categories (name, description) VALUES
    ('Math', 'Math theory or exercises'),
    ('Programming', 'Programming notes'),
    ('Random', 'Random content')
2024-06-26T15:22:44.656628Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.658619Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.661065Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > -1 ORDER BY `installed_rank`
2024-06-26T15:22:44.662852Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.664352Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.667101Z	   18 Query	SELECT * FROM `blog`.`migrations` FOR UPDATE
2024-06-26T15:22:44.668677Z	   18 Query	SELECT SUBSTRING_INDEX(USER(),'@',1)
2024-06-26T15:22:44.670580Z	   18 Query	INSERT INTO `blog`.`migrations` (`installed_rank`, `version`, `description`, `type`, `script`, `checksum`, `installed_by`, `execution_time`, `success`) VALUES (1, '1.202405101000', 'create-categories-table', 'SQL', 'V1_202405101000__create-categories-table.sql', 887189909, 'user', 38, 1)
2024-06-26T15:22:44.672206Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.674585Z	   18 Query	commit
